CMDLINE C:\Users\nishkarsh.gupta\.virtualenvs\Xetra_1234-YabI4gXW\Scripts\python.exe run.py --config configs/xetra_report1_config.yml
MEM 4.414062 1777283825.2761
MEM 4.414062 1777283825.3765
MEM 4.414062 1777283825.4769
MEM 4.414062 1777283825.5777
MEM 4.414062 1777283825.6782
MEM 4.414062 1777283825.7786
MEM 4.414062 1777283825.8788
MEM 4.414062 1777283825.9793
MEM 4.414062 1777283826.0796
MEM 4.414062 1777283826.1801
MEM 4.414062 1777283826.2807
MEM 4.414062 1777283826.3817
MEM 4.414062 1777283826.4819
MEM 4.414062 1777283826.5824
MEM 4.414062 1777283826.6831
MEM 4.414062 1777283826.7836
MEM 4.414062 1777283826.8840
MEM 4.414062 1777283826.9848
MEM 4.414062 1777283827.0853
MEM 4.414062 1777283827.1860
MEM 4.414062 1777283827.2870
MEM 4.414062 1777283827.3875
MEM 4.414062 1777283827.4880
MEM 4.414062 1777283827.5886
MEM 4.414062 1777283827.6892
MEM 4.414062 1777283827.7897
MEM 4.414062 1777283827.8904
MEM 4.414062 1777283827.9910
MEM 4.414062 1777283828.0913
MEM 4.414062 1777283828.1916
MEM 4.414062 1777283828.2920
MEM 4.414062 1777283828.3924
MEM 4.414062 1777283828.4929
MEM 4.414062 1777283828.5933
MEM 4.414062 1777283828.6942
MEM 4.414062 1777283828.7946
MEM 4.414062 1777283828.8950
MEM 4.414062 1777283828.9955
MEM 4.414062 1777283829.0960
MEM 4.414062 1777283829.1962
MEM 4.414062 1777283829.2971
MEM 4.414062 1777283829.3975
MEM 4.414062 1777283829.4979
MEM 4.414062 1777283829.5982
MEM 4.414062 1777283829.6986
MEM 4.414062 1777283829.7988
MEM 4.414062 1777283829.8991
MEM 4.414062 1777283829.9997
MEM 4.414062 1777283830.1000
MEM 4.414062 1777283830.2004
MEM 4.414062 1777283830.3010
MEM 4.414062 1777283830.4015
MEM 4.414062 1777283830.5019
MEM 4.414062 1777283830.6024
MEM 4.414062 1777283830.7027
MEM 4.414062 1777283830.8032
MEM 4.414062 1777283830.9036
MEM 4.414062 1777283831.0042
MEM 4.414062 1777283831.1046
MEM 4.414062 1777283831.2054
MEM 4.414062 1777283831.3059
MEM 4.414062 1777283831.4064
MEM 4.414062 1777283831.5066
MEM 4.414062 1777283831.6073
MEM 4.414062 1777283831.7075
MEM 4.414062 1777283831.8080
MEM 4.414062 1777283831.9086
MEM 4.414062 1777283832.0092
MEM 4.414062 1777283832.1098
MEM 4.414062 1777283832.2104
MEM 4.414062 1777283832.3109
MEM 4.414062 1777283832.4111
MEM 4.414062 1777283832.5115
MEM 4.414062 1777283832.6120
MEM 4.414062 1777283832.7124
MEM 4.414062 1777283832.8129
MEM 4.414062 1777283832.9132
MEM 4.414062 1777283833.0135
MEM 4.414062 1777283833.1141
